longitude,latitude,alt,temp,prec,hum,dist_aqua
36.33333333,-15.96666667,663.65625,28.65088272,127.9416656,71.85832977,43.14500046
36.33333333,-15.9,669.59375,29.11607552,127.9416656,71.85832977,44.40999985
36.33333333,-15.83333333,673.984375,29.32633972,127.9416656,71.85832977,46.83100128
36.33333333,-15.76666667,720.140625,29.21620178,125.7416687,70.97499847,41.14599991
36.33333333,-15.7,761.265625,29.08691978,125.7416687,70.97499847,35.79800034
36.33333333,-15.63333333,773.71875,29.25053215,122.0416641,70.125,31.30800056
36.33333333,-15.56666667,781.921875,29.20609283,122.0416641,70.125,28.09000015
36.33333333,-15.5,779.46875,29.3847065,122.0416641,70.125,26.60899925
36.33333333,-15.43333333,789.3125,28.87459946,115.9000015,69.19999695,27.13199997
36.33333333,-15.36666667,770.5,29.42049217,115.9000015,69.19999695,29.56500053
36.33333333,-15.3,670.359375,29.98210526,106.3583298,67.95833588,33.4980011
36.33333333,-15.23333333,706.015625,29.94738007,106.3583298,67.95833588,38.47499847
36.33333333,-15.16666667,684.46875,29.96842194,106.3583298,67.95833588,43.88399887
36.33333333,-15.1,648.3125,30.33483505,97.18333435,66.83333588,37.00899887
36.33333333,-15.03333333,639.953125,30.54691696,97.18333435,66.83333588,30.39100075
36.33333333,-14.96666667,621.75,30.78295708,87.70833588,65.65833282,24.24300003
36.33333333,-14.9,609.09375,31.00270653,87.70833588,65.65833282,19.02599907
36.33333333,-14.83333333,606.640625,31.04641342,87.70833588,65.65833282,15.69699955
36.33333333,-14.76666667,616.359375,30.89182854,82.73332977,65.125,15.50300026
36.33333333,-14.7,640.390625,30.67756653,82.73332977,65.125,18.53800011
36.33333333,-14.63333333,658.28125,30.46593285,83.3666687,65.42500305,23.60400009
36.33333333,-14.56666667,683.84375,30.14366531,83.3666687,65.42500305,29.6779995
36.33333333,-14.5,664.140625,30.10103226,83.3666687,65.42500305,36.25699997
36.33333333,-14.43333333,656.625,29.9764328,84.3666687,65.69166565,38.54499817
36.33333333,-14.36666667,695.96875,29.55116653,84.3666687,65.69166565,39.15299988
36.33333333,-14.3,708.234375,29.54986763,88.09999847,66.375,39.99200058
36.33333333,-14.23333333,724.8125,29.37807655,88.09999847,66.375,38.79899979
36.33333333,-14.16666667,747.3125,29.06572723,88.09999847,66.375,37.2840004
36.33333333,-14.1,754.78125,29.06536484,89.02500153,66.58333588,35.63899994
36.33333333,-14.03333333,727.1875,29.37200165,89.02500153,66.58333588,30.50900078
36.33333333,-13.96666667,698.75,29.43798828,90.57499695,66.90833282,25.71100044
36.33333333,-13.9,667.515625,29.66862488,90.57499695,66.90833282,22.00499916
36.33333333,-13.83333333,652.734375,29.62061119,90.57499695,66.90833282,17.96299934
36.33333333,-13.76666667,627.3125,29.82058144,92.4916687,67.31666565,14.71199989
36.33333333,-13.7,630.984375,29.67480087,92.4916687,67.31666565,11.79500008
36.33333333,-13.63333333,634.4375,29.63906479,94.31666565,67.75,10.25
36.33333333,-13.56666667,644.5,29.64492416,94.31666565,67.75,8.460000038
36.33333333,-13.5,622.796875,29.83818817,94.31666565,67.75,3.621999979
36.33333333,-13.43333333,593.890625,29.9933815,95.14167023,68.02500153,2.575000048
36.33333333,-13.36666667,586.765625,30.04623985,95.14167023,68.02500153,0.497999996
36.33333333,-13.3,611.140625,29.93950272,96.45833588,68.46666718,6.136000156
36.33333333,-13.23333333,593.375,29.8771019,96.45833588,68.46666718,0.202999994
36.33333333,-13.16666667,618.953125,29.65851212,96.45833588,68.46666718,7.18900013
36.33333333,-13.1,676.375,29.33933258,97.94166565,68.94999695,7.96600008
36.33333333,-13.03333333,720.6875,28.70681763,97.94166565,68.94999695,4.922999859
36.33333333,-12.96666667,780.734375,28.07322884,99.58333588,69.5,7.80700016
36.33333333,-12.9,768.484375,28.22304726,99.58333588,69.5,8.272999763
36.33333333,-12.83333333,727.015625,28.42345619,99.58333588,69.5,13.61999989
36.33333333,-12.76666667,714.765625,28.72060966,99.94999695,69.77500153,11.7670002
36.33333333,-12.7,723.3125,28.52886009,99.94999695,69.77500153,7.835000038
36.33333333,-12.63333333,707.484375,28.8187809,100.7750015,70.15833282,9.718000412
36.33333333,-12.56666667,742.484375,28.62128639,100.7750015,70.15833282,15.41600037
36.33333333,-12.5,705.53125,28.62120628,100.7750015,70.15833282,22.1590004
36.33333333,-12.43333333,674.90625,29.03271103,101.0583344,70.45833588,29.23200035
36.33333333,-12.36666667,676.96875,29.1725502,101.0583344,70.45833588,29.81399918
36.33333333,-12.3,620.484375,29.44046974,100.6999969,70.65000153,22.4659996
36.33333333,-12.23333333,652.8125,29.41329765,100.6999969,70.65000153,15.18900013
36.33333333,-12.16666667,597.953125,29.5965271,100.6999969,70.65000153,8.177000046
36.33333333,-12.1,572.578125,29.64965248,100.2333298,70.8666687,3.628000021
36.33333333,-12.03333333,534.921875,29.92811203,100.2333298,70.8666687,8.26099968
36.33333333,-11.96666667,530.421875,29.92900848,99.42500305,71.0083313,9.218000412
36.33333333,-11.9,527.453125,30.01480103,99.42500305,71.0083313,6.387000084
36.33333333,-11.83333333,531.34375,29.95302963,99.42500305,71.0083313,8.586000443
36.33333333,-11.76666667,519.53125,29.7608223,98.10832977,71.09166718,5.652999878
36.33333333,-11.7,483.1290323,29.74326706,98.10832977,71.09166718,1.116999984
36.4,-18.76666667,6.157894737,30.36841202,101.8333359,78.4916687,0.254999995
36.4,-18.7,4.5,30.93203735,101.8333359,78.4916687,1.067000031
36.4,-18.63333333,5.381818182,30.90205956,100.1333313,78.35832977,2
36.4,-18.56666667,4.140625,31.05088425,100.1333313,78.35832977,0.370999992
36.4,-18.5,3,31.24446297,100.1333313,78.35832977,3.105000019
36.4,-18.43333333,4.296875,31.55495262,99.96666718,78.15833282,0.796999991
36.4,-18.36666667,4.625,31.69911003,99.96666718,78.15833282,6.159999847
36.4,-18.3,4.671875,31.74369049,101.1166687,77.9916687,10.57400036
36.4,-18.23333333,5.515625,31.79322815,101.1166687,77.9916687,6.660999775
36.4,-18.16666667,4.796875,31.86523628,101.1166687,77.9916687,9.265999794
36.4,-18.1,4.0625,31.87458611,101.125,77.75,7.625999928
36.4,-18.03333333,5.4375,31.66860008,101.125,77.75,4.248000145
36.4,-17.96666667,4.296875,31.82227516,99.59999847,77.5,2.131999969
36.4,-17.9,8.34375,32.05928802,99.59999847,77.5,2.752000093
36.4,-17.83333333,15.8125,32.01396561,99.59999847,77.5,2.394999981
36.4,-17.76666667,24.078125,31.72231293,96.42500305,77.15833282,3.657000065
36.4,-17.7,35.640625,31.52233505,96.42500305,77.15833282,8.892000198
36.4,-17.63333333,60.328125,31.32868004,92.77500153,76.80833435,15.58600044
36.4,-17.56666667,75.921875,31.41803551,92.77500153,76.80833435,14.19699955
36.4,-17.5,89.03125,31.46171379,92.77500153,76.80833435,12.9659996
36.4,-17.43333333,112.703125,31.17273712,89.125,76.3833313,13.72799969
36.4,-17.36666667,110.96875,31.31209373,89.125,76.3833313,16.61100006
36.4,-17.3,109.5625,31.38910484,87.2416687,75.94166565,10.44799995
36.4,-17.23333333,120.3125,31.45105553,87.2416687,75.94166565,4.877999783
36.4,-17.16666667,146.703125,31.4042511,87.2416687,75.94166565,6.899000168
36.4,-17.1,170.734375,31.21564674,89.30000305,75.53333282,13.45899963
36.4,-17.03333333,216.890625,30.93037415,89.30000305,75.53333282,20.61300087
36.4,-16.96666667,265.1875,30.81990623,94.73332977,75.1333313,27.90600014
36.4,-16.9,291.71875,30.78796577,94.73332977,75.1333313,35.25299835
36.4,-16.83333333,327.640625,30.632164,94.73332977,75.1333313,35.73500061
36.4,-16.76666667,365.296875,30.48989105,102.1666641,74.75,30.64100075
36.4,-16.7,397.109375,30.48283195,102.1666641,74.75,26.54599953
36.4,-16.63333333,351.84375,30.7725029,104.6833344,74.10832977,21.98399925
36.4,-16.56666667,307.21875,31.11318016,104.6833344,74.10832977,16.06999969
36.4,-16.5,301.5,31.35585403,104.6833344,74.10832977,10.46899986
36.4,-16.43333333,338.25,30.98786545,110.5583344,73.52500153,4.587999821
36.4,-16.36666667,386,30.48787498,110.5583344,73.52500153,2.571000099
36.4,-16.3,838.484375,27.65154839,132.2583313,73.7583313,9.446000099
36.4,-16.23333333,998.1875,25.94707108,132.2583313,73.7583313,16.79299927
36.4,-16.16666667,796.59375,27.25477028,132.2583313,73.7583313,24.14599991
36.4,-16.1,672.71875,28.92583466,128.5916595,72.72499847,31.32099915
36.4,-16.03333333,643.59375,29.21390152,128.5916595,72.72499847,36.02600098
36.4,-15.96666667,731.796875,28.29293251,127.9416656,71.85832977,36.04199982
36.4,-15.9,674.171875,29.26333046,127.9416656,71.85832977,37.54499817
36.4,-15.83333333,681.609375,29.52169609,127.9416656,71.85832977,40.3769989
36.4,-15.76666667,711.46875,29.31742859,125.7416687,70.97499847,36.94300079
36.4,-15.7,716.203125,29.4482708,125.7416687,70.97499847,30.87400055
36.4,-15.63333333,750.375,29.35604477,122.0416641,70.125,25.53000069
36.4,-15.56666667,783.8125,29.19859123,122.0416641,70.125,21.45999908
36.4,-15.5,752.03125,29.43803024,122.0416641,70.125,19.47900009
36.4,-15.43333333,801.234375,28.65591049,115.9000015,69.19999695,20.18499947
36.4,-15.36666667,729.78125,29.35279083,115.9000015,69.19999695,23.35000038
36.4,-15.3,683.953125,29.68156433,106.3583298,67.95833588,28.16399956
36.4,-15.23333333,671.921875,30.17889023,106.3583298,67.95833588,33.93099976
36.4,-15.16666667,672.515625,30.15855217,106.3583298,67.95833588,40.24399948
36.4,-15.1,671.921875,30.25421143,97.18333435,66.83333588,34.69599915
36.4,-15.03333333,639.25,30.68486977,97.18333435,66.83333588,27.52700043
36.4,-14.96666667,623.46875,30.90019989,87.70833588,65.65833282,20.53800011
36.4,-14.9,621.609375,31.07585907,87.70833588,65.65833282,14
36.4,-14.83333333,600.125,31.13552094,87.70833588,65.65833282,8.965000153
36.4,-14.76666667,608.359375,31.18151283,82.73332977,65.125,8.618000031
36.4,-14.7,638.625,30.80981255,82.73332977,65.125,13.32499981
36.4,-14.63333333,652.171875,30.61090088,83.3666687,65.42500305,19.77300072
36.4,-14.56666667,666.421875,30.25841331,83.3666687,65.42500305,26.73200035
36.4,-14.5,654.640625,30.09183502,83.3666687,65.42500305,33.88700104
36.4,-14.43333333,653.671875,30.02368164,84.3666687,65.69166565,41.13600159
36.4,-14.36666667,675.65625,29.72886086,84.3666687,65.69166565,46.2480011
36.4,-14.3,689.171875,29.7352829,88.09999847,66.375,47.17200089
36.4,-14.23333333,738.5625,29.23061943,88.09999847,66.375,45.72100067
36.4,-14.16666667,789.890625,28.95502281,88.09999847,66.375,44.44400024
36.4,-14.1,739.390625,29.16116333,89.02500153,66.58333588,40.84799957
36.4,-14.03333333,699.75,29.49630356,89.02500153,66.58333588,35.90000153
36.4,-13.96666667,684.40625,29.54337311,90.57499695,66.90833282,31.92000008
36.4,-13.9,683.578125,29.54984665,90.57499695,66.90833282,27.98900032
36.4,-13.83333333,662.21875,29.64225006,90.57499695,66.90833282,24.55500031
36.4,-13.76666667,650.875,29.77905655,92.4916687,67.31666565,21.40399933
36.4,-13.7,678.046875,29.56476784,92.4916687,67.31666565,18.70100021
36.4,-13.63333333,697.734375,29.30721664,94.31666565,67.75,17.39900017
36.4,-13.56666667,651.515625,29.60311699,94.31666565,67.75,13.97099972
36.4,-13.5,634.671875,29.70523262,94.31666565,67.75,10.14700031
36.4,-13.43333333,613.75,29.91746712,95.14167023,68.02500153,7.861999989
36.4,-13.36666667,588.28125,30.07036591,95.14167023,68.02500153,1.279999971
36.4,-13.3,604.1875,29.90314865,96.45833588,68.46666718,5.238999844
36.4,-13.23333333,584.90625,29.89105797,96.45833588,68.46666718,0.906000018
36.4,-13.16666667,634.671875,29.55186272,96.45833588,68.46666718,7.797999859
36.4,-13.1,664.484375,29.23246765,97.94166565,68.94999695,13.82900047
36.4,-13.03333333,698.484375,28.66974258,97.94166565,68.94999695,12.12800026
36.4,-12.96666667,738.765625,28.47221184,99.58333588,69.5,14.55500031
36.4,-12.9,741.859375,28.34448433,99.58333588,69.5,14.97099972
36.4,-12.83333333,686.25,28.5746212,99.58333588,69.5,12.74100018
36.4,-12.76666667,623,29.12222672,99.94999695,69.77500153,8.616000175
36.4,-12.7,625.984375,29.07684326,99.94999695,69.77500153,1.552000046
36.4,-12.63333333,675.046875,28.92732048,100.7750015,70.15833282,5.953999996
36.4,-12.56666667,777.34375,28.25760651,100.7750015,70.15833282,13.36600018
36.4,-12.5,742.671875,28.27741623,100.7750015,70.15833282,20.78499985
36.4,-12.43333333,662,29.05836868,101.0583344,70.45833588,28.20499992
36.4,-12.36666667,634.40625,29.38198853,101.0583344,70.45833588,29.8029995
36.4,-12.3,618.59375,29.38779831,100.6999969,70.65000153,22.45100021
36.4,-12.23333333,599.75,29.42975998,100.6999969,70.65000153,15.16800022
36.4,-12.16666667,570.96875,29.58892441,100.6999969,70.65000153,8.137999535
36.4,-12.1,578.734375,29.48825264,100.2333298,70.8666687,3.538000107
36.4,-12.03333333,548.234375,29.85857964,100.2333298,70.8666687,8.222000122
36.4,-11.96666667,534.921875,29.95841026,99.42500305,71.0083313,6.729000092
36.4,-11.9,527.953125,29.93940544,99.42500305,71.0083313,1.04400003
36.4,-11.83333333,509.703125,29.93790245,99.42500305,71.0083313,5.5
36.4,-11.76666667,525.96875,29.86389732,98.10832977,71.09166718,7.586999893
36.4,-11.7,501.8636364,29.94433975,98.10832977,71.09166718,1.116999984
36.46666667,-18.63333333,5.5,30.90205956,100.1333313,78.35832977,2
36.46666667,-18.56666667,6,30.66275406,100.1333313,78.35832977,0.370999992
36.46666667,-18.5,4.229508197,31.0010643,100.1333313,78.35832977,0.944000006
36.46666667,-18.43333333,4.328125,31.30265808,99.96666718,78.15833282,0.128000006
36.46666667,-18.36666667,3.328125,31.65477753,99.96666718,78.15833282,5.94299984
36.46666667,-18.3,3.96875,31.68233681,101.1166687,77.9916687,7.138999939
36.46666667,-18.23333333,4.40625,31.60496521,101.1166687,77.9916687,0.852999985
36.46666667,-18.16666667,4.1875,31.71454048,101.1166687,77.9916687,6.40199995
36.46666667,-18.1,3.640625,31.69735909,101.125,77.75,6.994999886
36.46666667,-18.03333333,3.9375,31.38351059,101.125,77.75,2.970999956
36.46666667,-17.96666667,3.78125,31.34141922,99.59999847,77.5,0.256000012
36.46666667,-17.9,5.796875,31.7462368,99.59999847,77.5,3.217999935
36.46666667,-17.83333333,11.203125,31.84647942,99.59999847,77.5,2.11500001
36.46666667,-17.76666667,15.90625,31.76129723,96.42500305,77.15833282,4.013999939
36.46666667,-17.7,32.1875,31.4279232,96.42500305,77.15833282,7.933000088
36.46666667,-17.63333333,53.828125,31.2692585,92.77500153,76.80833435,14.82900047
36.46666667,-17.56666667,77.296875,31.24892998,92.77500153,76.80833435,19.48399925
36.46666667,-17.5,77.296875,31.32626534,92.77500153,76.80833435,19.03000069
36.46666667,-17.43333333,94.71875,31.22760391,89.125,76.3833313,15.02099991
36.46666667,-17.36666667,86.78125,31.36894035,89.125,76.3833313,13.47299957
36.46666667,-17.3,108,31.31827736,87.2416687,75.94166565,9.805000305
36.46666667,-17.23333333,132.640625,31.17984581,87.2416687,75.94166565,3.280999899
36.46666667,-17.16666667,160.109375,31.13964272,87.2416687,75.94166565,5.879000187
36.46666667,-17.1,183.546875,31.07390213,89.30000305,75.53333282,12.9659996
36.46666667,-17.03333333,215.25,30.90416336,89.30000305,75.53333282,20.29400063
36.46666667,-16.96666667,252.609375,30.76629257,94.73332977,75.1333313,27.67099953
36.46666667,-16.9,260.453125,30.92688751,94.73332977,75.1333313,35.06700134
36.46666667,-16.83333333,306.59375,30.78368378,94.73332977,75.1333313,31.32799911
36.46666667,-16.76666667,347.875,30.60361099,102.1666641,74.75,25.46199989
36.46666667,-16.7,339.84375,30.95488358,102.1666641,74.75,20.47999954
36.46666667,-16.63333333,331.296875,30.98891068,104.6833344,74.10832977,16.91799927
36.46666667,-16.56666667,273.671875,31.36796379,104.6833344,74.10832977,11.89000034
36.46666667,-16.5,303.125,31.24665833,104.6833344,74.10832977,5.790999889
36.46666667,-16.43333333,291.359375,31.27204514,110.5583344,73.52500153,0.725000024
36.46666667,-16.36666667,376.171875,30.74510002,110.5583344,73.52500153,1.817999959
36.46666667,-16.3,473.859375,30.25279236,132.2583313,73.7583313,9.194999695
36.46666667,-16.23333333,688.015625,28.39195251,132.2583313,73.7583313,16.61100006
36.46666667,-16.16666667,706.234375,28.77651978,132.2583313,73.7583313,24.03000069
36.46666667,-16.1,640.203125,29.42366028,128.5916595,72.72499847,30.39299965
36.46666667,-16.03333333,618.65625,29.72446442,128.5916595,72.72499847,28.93799973
36.46666667,-15.96666667,702.765625,29.05070114,127.9416656,71.85832977,28.95499992
36.46666667,-15.9,658.4375,29.53517342,127.9416656,71.85832977,30.8029995
36.46666667,-15.83333333,663.75,29.6970768,127.9416656,71.85832977,34.19599915
36.46666667,-15.76666667,680.359375,29.61388206,125.7416687,70.97499847,33.74599838
36.46666667,-15.7,709.75,29.4913063,125.7416687,70.97499847,26.96500015
36.46666667,-15.63333333,772.5625,29.26906776,122.0416641,70.125,20.63100052
36.46666667,-15.56666667,814.59375,29.14525414,122.0416641,70.125,15.30700016
36.46666667,-15.5,787.984375,29.21134758,122.0416641,70.125,12.37300014
36.46666667,-15.43333333,766.28125,29.47686768,115.9000015,69.19999695,13.45400047
36.46666667,-15.36666667,749.8125,29.48072243,115.9000015,69.19999695,17.85400009
36.46666667,-15.3,673.796875,29.78281593,106.3583298,67.95833588,23.80400085
36.46666667,-15.23333333,656.421875,30.4609108,106.3583298,67.95833588,30.4090004
36.46666667,-15.16666667,648.65625,30.47714996,106.3583298,67.95833588,37.32099915
36.46666667,-15.1,656.609375,30.52162933,97.18333435,66.83333588,33.77700043
36.46666667,-15.03333333,637.765625,30.88444328,97.18333435,66.83333588,26.3579998
36.46666667,-14.96666667,615.84375,31.09968185,87.70833588,65.65833282,18.94199944
36.46666667,-14.9,600.734375,31.49149513,87.70833588,65.65833282,11.53100014
36.46666667,-14.83333333,596.890625,31.45873642,87.70833588,65.65833282,4.160999775
36.46666667,-14.76666667,596.484375,31.47521591,82.73332977,65.125,3.345999956
36.46666667,-14.7,626.34375,31.14230347,82.73332977,65.125,10.69900036
36.46666667,-14.63333333,634.09375,30.98083878,83.3666687,65.42500305,18.10700035
36.46666667,-14.56666667,644.90625,30.59057426,83.3666687,65.42500305,25.52300072
36.46666667,-14.5,641.390625,30.35644341,83.3666687,65.42500305,32.94200134
36.46666667,-14.43333333,622.84375,30.33051109,84.3666687,65.69166565,40.36100006
36.46666667,-14.36666667,653.75,29.9399128,84.3666687,65.69166565,47.27199936
36.46666667,-14.3,698.359375,29.78311539,88.09999847,66.375,53.8370018
36.46666667,-14.23333333,724.8125,29.58070374,88.09999847,66.375,52.71500015
36.46666667,-14.16666667,749.21875,29.45094299,88.09999847,66.375,51.18600082
36.46666667,-14.1,737.390625,29.26342392,89.02500153,66.58333588,46.15399933
36.46666667,-14.03333333,741.171875,29.21523666,89.02500153,66.58333588,41.8390007
36.46666667,-13.96666667,722.96875,29.3211441,90.57499695,66.90833282,38.1780014
36.46666667,-13.9,680.546875,29.70228958,90.57499695,66.90833282,34.17100143
36.46666667,-13.83333333,689.796875,29.61386299,90.57499695,66.90833282,30.92200089
36.46666667,-13.76666667,685.6875,29.61534309,92.4916687,67.31666565,27.97299957
36.46666667,-13.7,712.234375,29.36536407,92.4916687,67.31666565,25.77400017
36.46666667,-13.63333333,677.03125,29.46185493,94.31666565,67.75,24.31999969
36.46666667,-13.56666667,673.90625,29.45583534,94.31666565,67.75,19.72599983
36.46666667,-13.5,625.75,29.71565628,94.31666565,67.75,17.11300087
36.46666667,-13.43333333,604.5,29.91963768,95.14167023,68.02500153,10.79899979
36.46666667,-13.36666667,588.21875,29.99195099,95.14167023,68.02500153,3.964999914
36.46666667,-13.3,574.640625,30.04177475,96.45833588,68.46666718,0.663999975
36.46666667,-13.23333333,568.65625,30.07163811,96.45833588,68.46666718,1.613000035
36.46666667,-13.16666667,603.25,29.87822723,96.45833588,68.46666718,4.546000004
36.46666667,-13.1,624.5,29.58174133,97.94166565,68.94999695,10.99800014
36.46666667,-13.03333333,624.734375,29.53125572,97.94166565,68.94999695,15.91600037
36.46666667,-12.96666667,611.421875,29.56817818,99.58333588,69.5,19.77499962
36.46666667,-12.9,702.625,28.83169174,99.58333588,69.5,16.1420002
36.46666667,-12.83333333,624.25,29.20394897,99.58333588,69.5,8.876999855
36.46666667,-12.76666667,561.984375,29.63679695,99.94999695,69.77500153,2.476999998
36.46666667,-12.7,595.515625,29.35547638,99.94999695,69.77500153,5.21600008
36.46666667,-12.63333333,596.921875,29.26973343,100.7750015,70.15833282,8.949999809
36.46666667,-12.56666667,671.984375,29.08124542,100.7750015,70.15833282,14.94400024
36.46666667,-12.5,859.5625,27.81716919,100.7750015,70.15833282,21.83300018
36.46666667,-12.43333333,800.765625,27.6770153,101.0583344,70.45833588,28.98600006
36.46666667,-12.36666667,690.234375,28.89019394,101.0583344,70.45833588,31.1420002
36.46666667,-12.3,651.40625,29.2067852,100.6999969,70.65000153,24.00099945
36.46666667,-12.23333333,685.265625,28.62268448,100.6999969,70.65000153,17.10000038
36.46666667,-12.16666667,636.28125,28.9533844,100.6999969,70.65000153,10.90699959
36.46666667,-12.1,592.96875,29.3974514,100.2333298,70.8666687,7.459000111
36.46666667,-12.03333333,581.875,29.43151474,100.2333298,70.8666687,10.12199974
36.46666667,-11.96666667,608.09375,29.23354912,99.42500305,71.0083313,10.38399982
36.46666667,-11.9,583.859375,29.39294815,99.42500305,71.0083313,7.633999825
36.46666667,-11.83333333,523.578125,29.67398071,99.42500305,71.0083313,9.44299984
36.46666667,-11.76666667,495.6875,30.13037872,98.10832977,71.09166718,4.451000214
36.46666667,-11.7,490.4186047,30.09715462,98.10832977,71.09166718,1.957000017
36.53333333,-18.56666667,4,30.66168976,100.1333313,78.35832977,0.175999999
36.53333333,-18.5,4.138888889,30.75395393,100.1333313,78.35832977,0.175999999
36.53333333,-18.43333333,3.96875,31.22500992,104.0666656,78.54166412,0.791999996
36.53333333,-18.36666667,2.75,31.60577774,104.0666656,78.54166412,4.415999889
36.53333333,-18.3,4.203125,31.60232925,105.5666656,78.3833313,3.723999977
36.53333333,-18.23333333,4.1875,31.52033615,105.5666656,78.3833313,1.955000043
36.53333333,-18.16666667,3.78125,31.67969513,105.5666656,78.3833313,6.638999939
36.53333333,-18.1,4.3125,31.6570797,106.5250015,78.19166565,0.199000001
36.53333333,-18.03333333,2.59375,31.38446617,106.5250015,78.19166565,2.963000059
36.53333333,-17.96666667,3.828125,31.2101593,105.7333298,77.94166565,4.731999874
36.53333333,-17.9,4.140625,31.43754387,105.7333298,77.94166565,2.691999912
36.53333333,-17.83333333,5.484375,31.78457069,105.7333298,77.94166565,6.974999905
36.53333333,-17.76666667,10.421875,31.74728966,102.3499985,77.625,3.055000067
36.53333333,-17.7,28.1875,31.3473835,102.3499985,77.625,7.493999958
36.53333333,-17.63333333,48.75,31.28354645,98.09166718,77.22499847,10.77299976
36.53333333,-17.56666667,55.625,31.24520874,98.09166718,77.22499847,13.15999985
36.53333333,-17.5,77.390625,31.25870705,98.09166718,77.22499847,11.95699978
36.53333333,-17.43333333,75.453125,31.24836922,94.3666687,76.78333282,9.232000351
36.53333333,-17.36666667,106.78125,31.12503052,94.3666687,76.78333282,6.407999992
36.53333333,-17.3,110.296875,31.23786163,93.1166687,76.31666565,7.885000229
36.53333333,-17.23333333,143.203125,31.13174057,93.1166687,76.31666565,7.217999935
36.53333333,-17.16666667,152.09375,31.05233765,93.1166687,76.31666565,7.013000011
36.53333333,-17.1,164.8125,31.09086418,94.34166718,75.84999847,12.45800018
36.53333333,-17.03333333,211.53125,30.80138969,94.34166718,75.84999847,19.27199936
36.53333333,-16.96666667,214.640625,30.9459877,97.94166565,75.39167023,26.41500092
36.53333333,-16.9,253.46875,30.8835144,97.94166565,75.39167023,33.5870018
36.53333333,-16.83333333,281.09375,30.90644264,97.94166565,75.39167023,27.2840004
36.53333333,-16.76666667,311.09375,30.88196945,101.8666687,74.85832977,21.26000023
36.53333333,-16.7,281.265625,31.14524078,101.8666687,74.85832977,15.18999958
36.53333333,-16.63333333,297.125,31.18877983,104.7416687,74.19166565,10.50699997
36.53333333,-16.56666667,254.03125,31.44552231,104.7416687,74.19166565,7.771999836
36.53333333,-16.5,271.203125,31.27239227,104.7416687,74.19166565,2.746000051
36.53333333,-16.43333333,313.3125,31.16646957,111.7916641,73.6166687,4.440000057
36.53333333,-16.36666667,365.296875,30.90521049,111.7916641,73.6166687,6.051000118
36.53333333,-16.3,600.453125,30.43741608,126,73.31666565,11.04500008
36.53333333,-16.23333333,654.625,29.12739182,126,73.31666565,17.79999924
36.53333333,-16.16666667,701.53125,28.79272842,126,73.31666565,24.86700058
36.53333333,-16.1,648.0625,29.228405,127.4499969,72.53333282,23.69300079
36.53333333,-16.03333333,594.703125,29.72374725,127.4499969,72.53333282,21.87899971
36.53333333,-15.96666667,688.484375,29.26941872,129.6833344,71.8666687,21.89800072
36.53333333,-15.9,678.609375,29.30376053,129.6833344,71.8666687,24.28700066
36.53333333,-15.83333333,659.015625,29.7200985,129.6833344,71.8666687,28.4659996
36.53333333,-15.76666667,674.84375,29.74810791,125.5250015,70.8833313,31.85700035
36.53333333,-15.7,683.203125,29.69365883,125.5250015,70.8833313,24.55999947
36.53333333,-15.63333333,724,29.46824455,120.8833313,70.0083313,17.36899948
36.53333333,-15.56666667,760.71875,29.33475304,120.8833313,70.0083313,10.50199986
36.53333333,-15.5,820.328125,29.11233902,120.8833313,70.0083313,5.392000198
36.53333333,-15.43333333,769,29.36984634,115.2750015,69.18333435,7.546999931
36.53333333,-15.36666667,877.390625,28.53968811,115.2750015,69.18333435,13.95199966
36.53333333,-15.3,819.390625,28.49360847,103.6833344,67.7583313,21.0359993
36.53333333,-15.23333333,645.015625,30.56575203,103.6833344,67.7583313,28.29299927
36.53333333,-15.16666667,640.734375,30.51661491,103.6833344,67.7583313,35.61800003
36.53333333,-15.1,647.015625,30.56433868,93.27500153,66.5,34.36100006
36.53333333,-15.03333333,626.125,30.99206161,93.27500153,66.5,27.10400009
36.53333333,-14.96666667,641.09375,30.9769249,86.93333435,65.65833282,19.9659996
36.53333333,-14.9,677.6875,31.24998093,86.93333435,65.65833282,13.14700031
36.53333333,-14.83333333,610.609375,31.40851021,86.93333435,65.65833282,7.563000202
36.53333333,-14.76666667,590.15625,31.54556656,81.1166687,64.9916687,7.147999763
36.53333333,-14.7,625.1875,31.20788383,81.1166687,64.9916687,12.42500019
36.53333333,-14.63333333,614.78125,31.17514038,82.07499695,65.25,19.1779995
36.53333333,-14.56666667,658.53125,30.45798874,82.07499695,65.25,24.8239994
36.53333333,-14.5,673.140625,29.77957916,82.07499695,65.25,30.84199905
36.53333333,-14.43333333,609.421875,30.43475914,84,65.59166718,37.34500122
36.53333333,-14.36666667,644.96875,30.01394081,84,65.59166718,44.13899994
36.53333333,-14.3,682.5,29.83453178,87.58333588,66.125,51.10800171
36.53333333,-14.23333333,669.4375,29.81357956,87.58333588,66.125,55.07099915
36.53333333,-14.16666667,706.578125,29.63457108,87.58333588,66.125,55.29399872
36.53333333,-14.1,714.1875,29.44888687,90.05000305,66.5,51.91799927
36.53333333,-14.03333333,731.5625,29.33353806,90.05000305,66.5,48.11000061
36.53333333,-13.96666667,711.078125,29.50052834,92.82499695,66.9916687,44.11199951
36.53333333,-13.9,693.71875,29.61084366,92.82499695,66.9916687,40.69100189
36.53333333,-13.83333333,724.03125,29.36883545,92.82499695,66.9916687,37.49399948
